#-- Created by /opt/SqueezeMeta-1.5.2/scripts/02.rnas.pl, Sat Sep  3 00:47:51 2022
# ORF	Model	Last tax	Rank	Full tax
megahit_403575_1-735	Bacteria	Desulfovibrio	genus	superkingdom:Bacteria;phylum:Proteobacteria;subphylum:delta/epsilon subdivisions;class:Deltaproteobacteria;order:Desulfovibrionales;family:Desulfovibrionaceae;genus:Desulfovibrio
megahit_403589_1-960	Bacteria	Clostridiales	order	
megahit_403707_2-389	Bacteria	Firmicutes	phylum	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes
megahit_404295_2-464	Bacteria	Lachnospiraceae	family	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Clostridia;order:Eubacteriales;family:Lachnospiraceae
megahit_405478_1-1470	Bacteria	Firmicutes	phylum	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes
megahit_406578_2-324	Bacteria	Bacteria	superkingdom	superkingdom:Bacteria
megahit_407407_1-289	Bacteria	Clostridiales	order	
megahit_407589_1-295	Bacteria	Clostridium sensu stricto	genus	
megahit_407754_1-247	Bacteria	Clostridium sensu stricto	genus	
megahit_408023_2-383	Bacteria	Clostridium sensu stricto	genus	
megahit_409002_1-466	Bacteria	Clostridia	class	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Clostridia
megahit_409431_1-284	Bacteria	Bacteria	superkingdom	superkingdom:Bacteria
megahit_409681_22-389	Bacteria	Bacteria	superkingdom	superkingdom:Bacteria
megahit_410073_57-406	Bacteria	Parabacteroides	genus	superkingdom:Bacteria;clade:FCB group;clade:Bacteroidetes/Chlorobi group;phylum:Bacteroidetes;class:Bacteroidia;order:Bacteroidales;family:Tannerellaceae;genus:Parabacteroides
megahit_410500_149-551	Bacteria	Coprobacillus	genus	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Erysipelotrichia;order:Erysipelotrichales;family:Coprobacillaceae;genus:Coprobacillus
megahit_410661_465-814	Bacteria	Clostridiales	order	
megahit_411457_1-227	Bacteria	Clostridium sensu stricto	genus	
megahit_412401_1-747	Bacteria	Mitsuokella	genus	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Negativicutes;order:Selenomonadales;family:Selenomonadaceae;genus:Mitsuokella
megahit_412674_12-514	Bacteria	Firmicutes	phylum	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes
megahit_412792_2-786	Bacteria	Prevotellaceae	family	superkingdom:Bacteria;clade:FCB group;clade:Bacteroidetes/Chlorobi group;phylum:Bacteroidetes;class:Bacteroidia;order:Bacteroidales;family:Prevotellaceae
megahit_412893_1-435	Bacteria	Bacteria	superkingdom	superkingdom:Bacteria
megahit_413313_5-586	Bacteria	Lachnospiraceae	family	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Clostridia;order:Eubacteriales;family:Lachnospiraceae
megahit_414141_2-438	Bacteria	Clostridiales	order	
megahit_414990_291-550	Bacteria	Lachnospiraceae	family	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Clostridia;order:Eubacteriales;family:Lachnospiraceae
megahit_416454_1-331	Bacteria	Clostridiales	order	
megahit_416968_1-362	Bacteria	Clostridiales	order	
megahit_417830_3-462	Bacteria	Coriobacteriaceae	family	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Actinobacteria;class:Coriobacteriia;order:Coriobacteriales;family:Coriobacteriaceae
megahit_419167_1-515	Bacteria	Erysipelotrichaceae	family	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Erysipelotrichia;order:Erysipelotrichales;family:Erysipelotrichaceae
megahit_421452_189-608	Bacteria	Bacteria	superkingdom	superkingdom:Bacteria
megahit_423209_44-203	Bacteria	Lachnospiraceae	family	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Clostridia;order:Eubacteriales;family:Lachnospiraceae
megahit_423363_91-486	Bacteria	Bacteroides	genus	superkingdom:Bacteria;clade:FCB group;clade:Bacteroidetes/Chlorobi group;phylum:Bacteroidetes;class:Bacteroidia;order:Bacteroidales;family:Bacteroidaceae;genus:Bacteroides
megahit_423832_1-549	Bacteria	Ruminococcaceae	family	
megahit_425566_1427-1602	Bacteria	Bacteria	superkingdom	superkingdom:Bacteria
megahit_429693_1-1170	Bacteria	Bacteria	superkingdom	superkingdom:Bacteria
megahit_432249_1-572	Bacteria	Sphaerochaeta	genus	superkingdom:Bacteria;phylum:Spirochaetes;class:Spirochaetia;order:Spirochaetales;family:Sphaerochaetaceae;genus:Sphaerochaeta
megahit_432274_2-261	Bacteria	Clostridiales	order	
megahit_432625_2-588	Bacteria	Clostridium IV	genus	
megahit_433834_2-588	Bacteria	Ruminococcaceae	family	
megahit_435132_2-290	Bacteria	Clostridium sensu stricto	genus	
megahit_436707_5-450	Bacteria	Subdivision5	genus	
megahit_439455_267-928	Bacteria	Bacteria	superkingdom	superkingdom:Bacteria
megahit_443330_158-432	Bacteria	Bacteria	superkingdom	superkingdom:Bacteria
megahit_444122_1-394	Bacteria	Lachnospiraceae	family	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Clostridia;order:Eubacteriales;family:Lachnospiraceae
megahit_444260_1-169	Bacteria	Coriobacteriaceae	family	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Actinobacteria;class:Coriobacteriia;order:Coriobacteriales;family:Coriobacteriaceae
megahit_444976_3-347	Bacteria	Oxalobacter	genus	superkingdom:Bacteria;phylum:Proteobacteria;class:Betaproteobacteria;order:Burkholderiales;family:Oxalobacteraceae;genus:Oxalobacter
megahit_445606_1141-2678	Bacteria	Vibrio	genus	superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Vibrionales;family:Vibrionaceae;genus:Vibrio
megahit_446075_1-466	Bacteria	Clostridiales	order	
megahit_446281_1-304	Bacteria	Clostridiales	order	
megahit_446475_2-241	Bacteria	Clostridiales	order	
megahit_446511_1-203	Bacteria	Lachnospiraceae	family	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Clostridia;order:Eubacteriales;family:Lachnospiraceae
megahit_448394_2-607	Bacteria	Porphyromonadaceae	family	superkingdom:Bacteria;clade:FCB group;clade:Bacteroidetes/Chlorobi group;phylum:Bacteroidetes;class:Bacteroidia;order:Bacteroidales;family:Porphyromonadaceae
megahit_448399_721-929	Bacteria	Bacteria	superkingdom	superkingdom:Bacteria
megahit_448815_60-419	Bacteria	Bacteria	superkingdom	superkingdom:Bacteria
megahit_449882_7-242	Bacteria	Bacteria	superkingdom	superkingdom:Bacteria
megahit_449989_5-388	Bacteria	Desulfovibrio	genus	superkingdom:Bacteria;phylum:Proteobacteria;subphylum:delta/epsilon subdivisions;class:Deltaproteobacteria;order:Desulfovibrionales;family:Desulfovibrionaceae;genus:Desulfovibrio
megahit_451197_2-315	Bacteria	Bacteria	superkingdom	superkingdom:Bacteria
megahit_451891_2-410	Bacteria	Ruminococcaceae	family	
megahit_453710_1-236	Bacteria	Clostridiales	order	
megahit_454803_2-180	Bacteria	Bacteria	superkingdom	superkingdom:Bacteria
megahit_454858_1-540	Bacteria	Clostridiales	order	
megahit_454861_2277-2570	Bacteria	Firmicutes	phylum	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes
megahit_460386_1-957	Bacteria	Prevotella	genus	superkingdom:Bacteria;clade:FCB group;clade:Bacteroidetes/Chlorobi group;phylum:Bacteroidetes;class:Bacteroidia;order:Bacteroidales;family:Prevotellaceae;genus:Prevotella
megahit_460528_10-382	Bacteria	Alloprevotella	genus	superkingdom:Bacteria;clade:FCB group;clade:Bacteroidetes/Chlorobi group;phylum:Bacteroidetes;class:Bacteroidia;order:Bacteroidales;family:Prevotellaceae;genus:Alloprevotella
megahit_460817_1-430	Bacteria	Bacteroidales	order	superkingdom:Bacteria;clade:FCB group;clade:Bacteroidetes/Chlorobi group;phylum:Bacteroidetes;class:Bacteroidia;order:Bacteroidales
megahit_463228_1-511	Bacteria	Phascolarctobacterium	genus	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Negativicutes;order:Acidaminococcales;family:Acidaminococcaceae;genus:Phascolarctobacterium
megahit_463245_1-308	Bacteria	Erysipelotrichaceae	family	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Erysipelotrichia;order:Erysipelotrichales;family:Erysipelotrichaceae
megahit_464304_100-426	Bacteria	Ruminococcaceae	family	
megahit_467105_1-758	Bacteria	Anaerovibrio	genus	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Negativicutes;order:Selenomonadales;family:Selenomonadaceae;genus:Anaerovibrio
megahit_467392_1-317	Bacteria	Treponema	genus	superkingdom:Bacteria;phylum:Spirochaetes;class:Spirochaetia;order:Spirochaetales;family:Treponemataceae;genus:Treponema
megahit_468793_2-485	Bacteria	Acidaminococcaceae	family	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Negativicutes;order:Acidaminococcales;family:Acidaminococcaceae
megahit_469699_1316-1529	Bacteria	Prevotellaceae	family	superkingdom:Bacteria;clade:FCB group;clade:Bacteroidetes/Chlorobi group;phylum:Bacteroidetes;class:Bacteroidia;order:Bacteroidales;family:Prevotellaceae
megahit_469904_1-684	Bacteria	Coprobacillus	genus	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Erysipelotrichia;order:Erysipelotrichales;family:Coprobacillaceae;genus:Coprobacillus
megahit_471382_875-1497	Bacteria	Erysipelotrichaceae	family	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Erysipelotrichia;order:Erysipelotrichales;family:Erysipelotrichaceae
megahit_472633_1-433	Bacteria	Clostridiales	order	
megahit_475094_2-667	Bacteria	Bacteroides	genus	superkingdom:Bacteria;clade:FCB group;clade:Bacteroidetes/Chlorobi group;phylum:Bacteroidetes;class:Bacteroidia;order:Bacteroidales;family:Bacteroidaceae;genus:Bacteroides
megahit_475296_16-773	Bacteria	Porphyromonadaceae	family	superkingdom:Bacteria;clade:FCB group;clade:Bacteroidetes/Chlorobi group;phylum:Bacteroidetes;class:Bacteroidia;order:Bacteroidales;family:Porphyromonadaceae
megahit_475469_1-517	Bacteria	Lactobacillales	order	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Bacilli;order:Lactobacillales
megahit_477276_2-208	Bacteria	Ruminococcaceae	family	
megahit_479054_152-443	Bacteria	Lachnospiraceae	family	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Clostridia;order:Eubacteriales;family:Lachnospiraceae
megahit_480237_582-2115	Bacteria	Porphyromonadaceae	family	superkingdom:Bacteria;clade:FCB group;clade:Bacteroidetes/Chlorobi group;phylum:Bacteroidetes;class:Bacteroidia;order:Bacteroidales;family:Porphyromonadaceae
megahit_483299_233-601	Bacteria	Ruminococcaceae	family	
megahit_483817_312-681	Bacteria	Firmicutes	phylum	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes
megahit_485116_299-461	Bacteria	Bacteria	superkingdom	superkingdom:Bacteria
megahit_486641_1-200	Bacteria	Ruminococcaceae	family	
megahit_487622_1-364	Bacteria	Clostridiales	order	
megahit_487796_57-399	Bacteria	Pseudoflavonifractor	genus	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Clostridia;order:Eubacteriales;family:Oscillospiraceae;genus:Pseudoflavonifractor
megahit_488681_1-444	Bacteria	Bacteria	superkingdom	superkingdom:Bacteria
megahit_488820_460-820	Bacteria	Bacteroidales	order	superkingdom:Bacteria;clade:FCB group;clade:Bacteroidetes/Chlorobi group;phylum:Bacteroidetes;class:Bacteroidia;order:Bacteroidales
megahit_488975_2-234	Bacteria	Bacteroidales	order	superkingdom:Bacteria;clade:FCB group;clade:Bacteroidetes/Chlorobi group;phylum:Bacteroidetes;class:Bacteroidia;order:Bacteroidales
megahit_489206_3-333	Bacteria	Lachnospiraceae	family	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Clostridia;order:Eubacteriales;family:Lachnospiraceae
megahit_489442_1-496	Bacteria	Firmicutes	phylum	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes
megahit_493003_2-213	Bacteria	Parabacteroides	genus	superkingdom:Bacteria;clade:FCB group;clade:Bacteroidetes/Chlorobi group;phylum:Bacteroidetes;class:Bacteroidia;order:Bacteroidales;family:Tannerellaceae;genus:Parabacteroides
megahit_494799_3-728	Bacteria	Firmicutes	phylum	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes
megahit_500047_1-683	Bacteria	Ruminococcaceae	family	
megahit_501064_1-840	Bacteria	Ruminococcaceae	family	
megahit_502299_112-599	Bacteria	Lachnospiraceae	family	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Clostridia;order:Eubacteriales;family:Lachnospiraceae
megahit_502517_2-387	Bacteria	Lactobacillus	genus	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Bacilli;order:Lactobacillales;family:Lactobacillaceae;genus:Lactobacillus
megahit_502581_3240-4160	Bacteria	Root		
megahit_502581_4381-4956	Bacteria	Root		
megahit_503694_3-248	Bacteria	Clostridiales	order	
megahit_503866_4-458	Bacteria	Lachnospiraceae	family	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Clostridia;order:Eubacteriales;family:Lachnospiraceae
megahit_504325_1-232	Bacteria	Clostridium sensu stricto	genus	
megahit_504611_1-544	Bacteria	Faecalibacterium	genus	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Clostridia;order:Eubacteriales;family:Oscillospiraceae;genus:Faecalibacterium
megahit_504631_1558-1720	Bacteria	Bacteroidetes	phylum	superkingdom:Bacteria;clade:FCB group;clade:Bacteroidetes/Chlorobi group;phylum:Bacteroidetes
megahit_505039_2-257	Bacteria	Clostridiales	order	
megahit_505448_2-558	Bacteria	Bacteroidetes	phylum	superkingdom:Bacteria;clade:FCB group;clade:Bacteroidetes/Chlorobi group;phylum:Bacteroidetes
megahit_505528_960-1198	Bacteria	Coriobacteriaceae	family	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Actinobacteria;class:Coriobacteriia;order:Coriobacteriales;family:Coriobacteriaceae
megahit_505576_1-489	Bacteria	Ruminococcaceae	family	
megahit_505802_1-283	Bacteria	Ruminococcaceae	family	
megahit_508392_2-362	Bacteria	Ruminococcaceae	family	
megahit_509139_2-977	Bacteria	Parabacteroides	genus	superkingdom:Bacteria;clade:FCB group;clade:Bacteroidetes/Chlorobi group;phylum:Bacteroidetes;class:Bacteroidia;order:Bacteroidales;family:Tannerellaceae;genus:Parabacteroides
megahit_509808_1-453	Bacteria	Bacteria	superkingdom	superkingdom:Bacteria
megahit_511261_1446-1676	Bacteria	Bacteria	superkingdom	superkingdom:Bacteria
megahit_513043_321-770	Bacteria	Lachnospiraceae	family	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Clostridia;order:Eubacteriales;family:Lachnospiraceae
megahit_513895_2-386	Bacteria	Clostridiales	order	
megahit_514370_2-983	Bacteria	Megasphaera	genus	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Negativicutes;order:Veillonellales;family:Veillonellaceae;genus:Megasphaera
megahit_515545_2-500	Bacteria	Erysipelotrichaceae	family	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Erysipelotrichia;order:Erysipelotrichales;family:Erysipelotrichaceae
megahit_516894_2-504	Bacteria	Clostridiales	order	
megahit_517364_102-637	Bacteria	Phascolarctobacterium	genus	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Negativicutes;order:Acidaminococcales;family:Acidaminococcaceae;genus:Phascolarctobacterium
megahit_518220_1-662	Bacteria	Ruminococcaceae	family	
megahit_518668_7-226	Bacteria	Bacteria	superkingdom	superkingdom:Bacteria
megahit_518834_2-302	Bacteria	Ruminococcaceae	family	
megahit_519989_4-531	Bacteria	Clostridium IV	genus	
megahit_521406_1-249	Bacteria	Clostridiaceae 1	family	
megahit_522730_2-202	Bacteria	Lachnospiraceae	family	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Clostridia;order:Eubacteriales;family:Lachnospiraceae
megahit_522982_113-502	Bacteria	Lachnospiraceae	family	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Clostridia;order:Eubacteriales;family:Lachnospiraceae
megahit_528758_112-501	Bacteria	Clostridium XI	genus	
megahit_529826_2-314	Bacteria	Lachnospiraceae	family	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Clostridia;order:Eubacteriales;family:Lachnospiraceae
megahit_530991_2-324	Bacteria	Bacteria	superkingdom	superkingdom:Bacteria
megahit_531482_2-329	Bacteria	Lachnospiraceae	family	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Clostridia;order:Eubacteriales;family:Lachnospiraceae
megahit_533940_259-688	Bacteria	Lachnospiraceae	family	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Clostridia;order:Eubacteriales;family:Lachnospiraceae
megahit_534401_1-440	Bacteria	Deltaproteobacteria	class	superkingdom:Bacteria;phylum:Proteobacteria;subphylum:delta/epsilon subdivisions;class:Deltaproteobacteria
megahit_539558_2180-3705	Bacteria	Veillonellaceae	family	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Negativicutes;order:Veillonellales;family:Veillonellaceae
megahit_540728_1-161	Bacteria	Selenomonadales	order	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Negativicutes;order:Selenomonadales
megahit_13395_2-198	Mitochondrial	Root		
megahit_16457_40-271	Mitochondrial	Root		
megahit_20845_50-235	Mitochondrial	Root		
megahit_28304_6-279	Mitochondrial	Bacteria	superkingdom	superkingdom:Bacteria
megahit_43901_9-238	Mitochondrial	Root		
megahit_73556_5-208	Mitochondrial	Root		
megahit_77921_33-299	Mitochondrial	Bacteria	superkingdom	superkingdom:Bacteria
megahit_98546_47-220	Mitochondrial	Bacteria	superkingdom	superkingdom:Bacteria
megahit_107749_94-278	Mitochondrial	Bacteria	superkingdom	superkingdom:Bacteria
megahit_109115_4-251	Mitochondrial	Bacteria	superkingdom	superkingdom:Bacteria
megahit_116901_5-251	Mitochondrial	Bacteria	superkingdom	superkingdom:Bacteria
megahit_132095_12-197	Mitochondrial	Root		
megahit_135894_18-194	Mitochondrial	Root		
megahit_147209_2-212	Mitochondrial	Bacteria	superkingdom	superkingdom:Bacteria
megahit_151113_3-201	Mitochondrial	Root		
megahit_151407_13-244	Mitochondrial	Root		
megahit_164089_2-182	Mitochondrial	Root		
megahit_175207_2-187	Mitochondrial	Root		
megahit_178983_22-203	Mitochondrial	Root		
megahit_196550_78-263	Mitochondrial	Bacteria	superkingdom	superkingdom:Bacteria
megahit_199475_26-237	Mitochondrial	Bacteria	superkingdom	superkingdom:Bacteria
megahit_199888_29-259	Mitochondrial	Root		
megahit_200646_95-269	Mitochondrial	Bacteria	superkingdom	superkingdom:Bacteria
megahit_205372_43-273	Mitochondrial	Root		
megahit_214471_9-211	Mitochondrial	Bacteria	superkingdom	superkingdom:Bacteria
megahit_222702_7-188	Mitochondrial	Bacteria	superkingdom	superkingdom:Bacteria
megahit_225474_23-248	Mitochondrial	Root		
megahit_228078_6-205	Mitochondrial	Root		
megahit_255571_5-174	Mitochondrial	Bacteria	superkingdom	superkingdom:Bacteria
megahit_278428_155-313	Mitochondrial	Root		
megahit_286512_5-176	Mitochondrial	Bacteria	superkingdom	superkingdom:Bacteria
megahit_286950_5-195	Mitochondrial	Root		
megahit_297016_2-169	Mitochondrial	Bacteria	superkingdom	superkingdom:Bacteria
megahit_304421_22-209	Mitochondrial	Root		
megahit_308555_3-203	Mitochondrial	Bacteria	superkingdom	superkingdom:Bacteria
megahit_314973_1-174	Mitochondrial	Root		
megahit_317498_6-259	Mitochondrial	Root		
megahit_318354_49-304	Mitochondrial	Bacteria	superkingdom	superkingdom:Bacteria
megahit_327106_3-202	Mitochondrial	Root		
megahit_338045_44-254	Mitochondrial	Bacteria	superkingdom	superkingdom:Bacteria
megahit_343473_13-197	Mitochondrial	Root		
megahit_350971_46-238	Mitochondrial	Root		
megahit_354217_1-171	Mitochondrial	Root		
megahit_368784_5-196	Mitochondrial	Root		
megahit_373844_34-240	Mitochondrial	Root		
megahit_387775_3-172	Mitochondrial	Bacteria	superkingdom	superkingdom:Bacteria
megahit_400105_43-269	Mitochondrial	Root		
megahit_407291_10-209	Mitochondrial	Bacteria	superkingdom	superkingdom:Bacteria
megahit_418836_18-215	Mitochondrial	Bacteria	superkingdom	superkingdom:Bacteria
megahit_419006_18-226	Mitochondrial	Bacteria	superkingdom	superkingdom:Bacteria
megahit_420418_22-222	Mitochondrial	Root		
megahit_427305_6-203	Mitochondrial	Root		
megahit_443436_4612-5877	Mitochondrial	Root		
megahit_448399_1-288	Mitochondrial	Bacteria	superkingdom	superkingdom:Bacteria
megahit_460714_5-195	Mitochondrial	Root		
megahit_462527_25-257	Mitochondrial	Root		
megahit_467935_5-251	Mitochondrial	Root		
megahit_473545_6-205	Mitochondrial	Root		
megahit_484265_3-214	Mitochondrial	Root		
megahit_484299_26-206	Mitochondrial	Bacteria	superkingdom	superkingdom:Bacteria
megahit_484662_45-256	Mitochondrial	Root		
megahit_485159_2-163	Mitochondrial	Root		
megahit_488804_2-169	Mitochondrial	Bacteria	superkingdom	superkingdom:Bacteria
megahit_497645_4-247	Mitochondrial	Bacteria	superkingdom	superkingdom:Bacteria
megahit_505850_11-214	Mitochondrial	Root		
megahit_507822_62-237	Mitochondrial	Root		
megahit_508472_11-210	Mitochondrial	Root		
megahit_526889_10-196	Mitochondrial	Root		
megahit_527069_24-210	Mitochondrial	Root		
megahit_535449_25-280	Mitochondrial	Root		
megahit_540889_4-211	Mitochondrial	Root		
